name,city,state,phone,email,website,confidence,next_action,gap_field,gap_category,gap_index,total_gaps_for_record
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,room.floor,room,36,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,room.sightlines,room,37,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,venue.lat_lon,venue,38,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,venue.year_opened,venue,39,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,venue.status,venue,40,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,booking.booker_name,booking,41,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,booking.booker_email,booking,42,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,booking.lead_time_weeks,booking,43,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,booking.deal_structure,booking,44,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,booking.typical_fee_range,booking,45,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,booking.ticketing_platform,booking,46,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,booking.standard_set_length_min,booking,47,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,booking.typical_night_format,booking,48,49
Walnut Street Blues Bar,Greenville,MS,(662) 378-2254,,,Low,(662) 378-2254 — call to verify active schedule before booking,booking.in_house_promo_support,booking,49,49
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.house_pa.brand_and_model,production,1,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.house_pa.subs,production,2,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.house_pa.monitors,production,3,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.mixer.front_of_house,production,4,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.mixer.monitor_console,production,5,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.mixer.channels,production,6,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.microphones.vocal_mic_models,production,7,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.microphones.instrument_mics,production,8,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.microphones.wireless_available,production,9,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.di_boxes,production,10,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.cables_and_stands,production,11,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.backline.drum_kit_details,production,12,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.backline.bass_amp,production,13,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.backline.guitar_amps,production,14,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.backline.keyboard,production,15,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.backline.piano,production,16,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.lighting,production,17,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.video_projection,production,18,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.live_stream_capability,production,19,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.recording_capability,production,20,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.tie_lines_to_recording_room,production,21,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.power,production,22,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,production.house_engineer_onsite,production,23,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,room.stage.width_ft,room,24,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,room.stage.depth_ft,room,25,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,room.stage.height_in,room,26,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,room.stage.ground_or_riser,room,27,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,staffing.door_staff,staffing,28,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,staffing.security,staffing,29,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,staffing.runners_hospitality,staffing,30,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,room.capacity_seated,room,31,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,room.capacity_official,room,32,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,room.green_room,room,33,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,room.load_in,room,34,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,room.parking,room,35,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,room.floor,room,36,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,room.sightlines,room,37,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,venue.lat_lon,venue,38,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,booking.booker_name,booking,39,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,booking.lead_time_weeks,booking,40,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,booking.deal_structure,booking,41,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,booking.typical_fee_range,booking,42,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,booking.ticketing_platform,booking,43,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,booking.standard_set_length_min,booking,44,45
Historic Club Ebony,Indianola,MS,(662) 887-9539,info@bbkingmuseum.org,https://bbkingmuseum.org/rentals/,High,info@bbkingmuseum.org / (662) 887-9539,booking.in_house_promo_support,booking,45,45
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.house_pa.brand_and_model,production,1,49
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.house_pa.subs,production,2,49
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.house_pa.monitors,production,3,49
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.mixer.front_of_house,production,4,49
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.mixer.monitor_console,production,5,49
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.mixer.channels,production,6,49
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.microphones.vocal_mic_models,production,7,49
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.microphones.instrument_mics,production,8,49
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.microphones.wireless_available,production,9,49
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.di_boxes,production,10,49
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.cables_and_stands,production,11,49
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.backline.drum_kit_details,production,12,49
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.backline.bass_amp,production,13,49
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.backline.guitar_amps,production,14,49
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.backline.keyboard,production,15,49
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.backline.piano,production,16,49
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.lighting,production,17,49
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.video_projection,production,18,49
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.live_stream_capability,production,19,49
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.recording_capability,production,20,49
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.tie_lines_to_recording_room,production,21,49
Ameristar Casino Entertainment Venue,Vicksburg,MS,,,https://www.ameristarvicksburg.com/entertainment,Medium,Via ameristarvicksburg.com/entertainment entertainment dept contact form,production.power,production,22,49
